genename	F_stat
NHLRC3	-1.61144478173267
LINC00894	-1.60781085766689
ANKAR	-1.60532316684803
HARBI1	-1.60509884123038
MPDZ	-1.60268674827845
PCDHGA3	-1.60246825437671
MCAT	-1.60212613039689
PSTK	-1.60169035195667
RHOU	-1.60168354942085
NIP7	-1.60106044408659
FGFR1	-1.59921140405045
EFCAB14	-1.59827243713331
CNOT9	-1.5959729192204
KLHL2	-1.59563393203544
IMPA2	-1.59469368884989
NPL	-1.59449978378554
EXOC3	-1.59374136485157
NSMCE3	-1.59275510656091
NPR2	-1.59249720916916
NOTCH1	-1.5919250443651
PHETA1	-1.59105689560303
EP300	-1.59090130292828
MRPS30	-1.59013058994424
PPHLN1	-1.58984038476164
SVIL-AS1	-1.58908728265696
CCNH	-1.58750169512233
KIF1C	-1.58739023558206
DAP3	-1.58638376074137
CD99	-1.58595583096129
NA	-1.58542776144568
EMG1	-1.58442540099858
COMMD9	-1.58400969272392
IFRD1	-1.58227040574948
MRPL50	-1.58075439291882
CCDC102B	-1.57990605707663
VPS36	-1.57935693298497
ACOT13	-1.57873270996236
RPTOR	-1.57741658807007
IRF3	-1.57642009512096
PLCL2	-1.57449899299849
HSP90AB1	-1.5741553990367
TMEM60	-1.57340232709373
BEX2	-1.57264545856128
OGFOD1	-1.57255159795835
SLC25A29	-1.57049320292337
DNAJC13	-1.56973296113199
MRPL37	-1.56926951768105
NA	-1.56909810600758
NA	-1.56770900156253
CAPN5	-1.56589559636917
UGDH	-1.56578864976633
RAD51-AS1	-1.56486675087093
SLC4A3	-1.56481073860204
USP31	-1.5634836852391
XRCC6	-1.5626526457467
CIAO2A	-1.56246264569942
GNA13	-1.56245184353582
SLC35C2	-1.56157145995467
ZNF503-AS2	-1.56017127514051
PSMA3-AS1	-1.55922598515222
TIMM8A	-1.55813478818925
IL7	-1.55562465014599
PARP12	-1.55489979417902
NINL	-1.55439640419897
EXOC8	-1.55204860033549
ACLY	-1.54995689542322
LINC02861	-1.54936964028154
PNPT1	-1.54907899837589
PKIB	-1.54889845314496
HEATR5B	-1.5482287262373
SALL4	-1.54676278329309
C2CD4D-AS1	-1.54664868149288
SRFBP1	-1.54502609369407
HECTD4	-1.54454099783284
NA	-1.54354010082333
CHPF	-1.54307480830437
SSPOP	-1.54301279531269
ZNF318	-1.54184092185585
WDR59	-1.54124168725488
C17orf80	-1.54016391353244
BZW2	-1.53997896529705
TTPAL	-1.53956989404842
SORT1	-1.537781789306
PUS7	-1.53774891800379
PSMA5	-1.53737240754091
MINK1	-1.53690445076006
TNFRSF11A	-1.53616681538581
EFEMP1	-1.5352988545192
OS9	-1.53476688847562
MRPL40	-1.53275903969032
SRF	-1.53211458782436
VPS35	-1.53194199791006
WBP1L	-1.53155332031972
EPS15	-1.53144277601861
TTC28-AS1	-1.53143624544213
METTL1	-1.53124761076011
SRP54-AS1	-1.52920494577494
MIR22HG	-1.52793684847208
BRD8	-1.52620719072222
IRF2	-1.526201168512
ALPK1	-1.52589166261494
BRF1	-1.52510889148103
ERG28	-1.52471284124542
ORC2	-1.52427072272857
ERCC4	-1.52300995082842
MCM9	-1.52192421369372
NA	-1.52182812731438
ZNF234	-1.5212465843328
NUFIP1	-1.52008294485339
BRI3BP	-1.51978590923989
COL27A1	-1.51922086190289
PEX1	-1.51767881171527
DNAJC24	-1.5174740313076
FLVCR1	-1.5166642785389
BRD9	-1.5166344971773
AP1AR	-1.51594919756487
MYO9A	-1.51561177456026
SEPHS1	-1.51256950005551
STOX2	-1.51224952360071
PTCHD4	-1.51165547823494
TYW3	-1.51104710399317
NT5C3B	-1.51074014004916
DRG2	-1.51040267584381
VAMP2	-1.51024511507556
STK11IP	-1.50835930055305
NOC4L	-1.50765692914831
LINC-PINT	-1.50648581161686
GNS	-1.50555389730845
COX7A2L	-1.50513375367633
SLC26A2	-1.50426481258796
SEC22C	-1.503113417284
TGS1	-1.50223867036559
ARID1B	-1.5020668384532
SLC39A1	-1.50163518838794
OLFML1	-1.50017613466758
ZNF749	-1.50003429976778
EFTUD2	-1.49961625283134
HHAT	-1.49961155755431
SUGCT	-1.49942233666056
GPR162	-1.4991889127611
PHIP	-1.4986853606342
MIEF1	-1.4981200903352
CENPP	-1.49753428272917
PELI3	-1.49677862903431
TMC3-AS1	-1.49668208413314
ITPRIPL2	-1.49662119648764
DNAJC3	-1.49648630773386
TMCC3	-1.49335265464792
CHST14	-1.49333592868524
ARAF	-1.49325538581852
FNBP4	-1.49235609444781
C12orf45	-1.491692605349
KPNA4	-1.49083657368744
HTATSF1	-1.49077522341798
ATP5MPL	-1.49022500765238
RPL36A	-1.48917336618461
PNPLA2	-1.48908809547224
FUBP1	-1.48871766428847
TBX5-AS1	-1.48798019601991
MRPS16	-1.48752936243157
PCDHGA2	-1.48704750241302
ATP5F1B	-1.48681833248732
TDRD7	-1.48601382972779
ITPR1	-1.48525173281038
ENPEP	-1.4836509744786
HTATSF1P2	-1.48358091700187
PDXDC1	-1.48298176277404
TRIM5	-1.48286672110981
ATP6V1B1	-1.48272535791142
PPP1R13B	-1.48262793168982
SCN8A	-1.48162034913657
SEC14L1	-1.48133532142527
SGCA	-1.48072948883949
DYNLRB1	-1.48028910010152
RALBP1	-1.48002694178599
FLAD1	-1.47931943419215
CFAP70	-1.47895306613849
MRPL35	-1.47876625013526
DDX59	-1.47857242270654
DBT	-1.47796610091573
EFHD2	-1.47770048641197
DPP9	-1.47640584585498
TCFL5	-1.47499029560157
SETD6	-1.47420638034733
GPS1	-1.47419033863337
GHDC	-1.47342339446934
LUZP2	-1.47244381349376
ACAP2	-1.47190186803015
KCNJ8	-1.47024445671015
CPSF6	-1.46949226747497
JUND	-1.46933105962996
EHMT1	-1.46894607634838
JCHAIN	-1.46848625489578
RUVBL1	-1.4679842111815
TXNDC11	-1.46699610872064
FUCA1	-1.46636774948108
SMARCA4	-1.4658283931004
RAI1	-1.46557430670736
PBX3	-1.46533348528696
GIPC2	-1.46458939691727
RABEPK	-1.46276763911112
POMK	-1.46236097407744
CNNM2	-1.4617916562418
ABHD14B	-1.46147068585683
CCDC121	-1.46106556531624
PGR	-1.46086281216673
PES1	-1.46017492346456
ATP8B1	-1.45813064649712
RBM45	-1.45788090562351
NA	-1.45736923976822
ZNF331	-1.45703208352751
ERC1	-1.45693892395518
FAM20B	-1.45644881784753
MEPCE	-1.45595944194432
ATE1	-1.45587050383411
PHKB	-1.45520070976519
TSC22D4	-1.45405907344432
FAM86EP	-1.45314487595349
MIR1915HG	-1.45237015813388
KYAT1	-1.45161599055298
ELOA	-1.4515092749352
LINC02693	-1.45066923153969
MRPL54	-1.44925340776998
CHD7	-1.44905710799525
BCLAF3	-1.4480816711543
TP53TG1	-1.4474852856662
UBE2N	-1.44644120042156
CNBP	-1.44573307370314
PTCD3	-1.44553404225827
ZNF669	-1.44545586478292
NIPSNAP3A	-1.44441585904285
SMAD2	-1.44411308797812
TPCN2	-1.44380882417053
SLC16A13	-1.44226208029224
WDR31	-1.44072796298544
SNW1	-1.44065891530197
TRAPPC6A	-1.43989601934491
GATA2	-1.43966888782841
POLDIP3	-1.43910232061787
SLC2A8	-1.43876257404082
UNC13D	-1.43869194781835
MRPL36	-1.43831861697269
ARRB1	-1.43795814381081
CDKL1	-1.43794083557309
TBX18	-1.43512350081371
CIC	-1.43367178219626
MAPKAPK5-AS1	-1.43330588148707
EBP	-1.43058692887475
PMS1	-1.43020970425069
HADHB	-1.42841502573798
E2F6	-1.42822438385639
CDH6	-1.42811110809701
OSBPL11	-1.42805328679204
SLC45A3	-1.42707792573112
RNASEH1	-1.42692402957342
UBE2Q2P1	-1.42690856813722
IK	-1.42613466517863
LUC7L3	-1.42574735985242
SIAE	-1.42514489606622
BLOC1S1	-1.42441960013123
PODXL	-1.42286701786064
MRPL58	-1.42206102932601
GYPE	-1.42080869588765
NARS2	-1.42025083238316
EIF3C	-1.41798704438362
MIGA2	-1.41538133152524
MTMR9LP	-1.41534277815162
CTDP1	-1.41390026559698
FOXO4	-1.41380503717956
VASH1-AS1	-1.41321670505457
MECP2	-1.41134533451918
RAF1	-1.40815988154511
MRPL48	-1.40734438937927
MINDY1	-1.40715131940613
TRAM2-AS1	-1.40531495474407
RPL13P12	-1.40339328112654
ECPAS	-1.40283395145562
MIR4453HG	-1.40210478033715
ZNF587B	-1.40206111367766
GSTM1	-1.40057821101409
HSD17B7P2	-1.39955483025724
TMEM186	-1.39880863431176
AP3M2	-1.39762350350499
TMEM209	-1.39568090041486
FCGRT	-1.39446202337638
CEP164	-1.39433332882307
SHLD2	-1.3926433538341
BLOC1S3	-1.39192969787297
CDAN1	-1.39168116813635
FREM1	-1.39128995935009
MEGF8	-1.39031456584723
NOC2L	-1.39008049762985
NSUN6	-1.38994449406154
CASTOR3	-1.38737090198162
APEH	-1.38683058942195
RSRP1	-1.38548684181612
TBL1X	-1.38387258710162
TDRD9	-1.38320863048368
CASP2	-1.38270322953536
ID2-AS1	-1.3813642157734
GCN1	-1.38115905611927
SNRK	-1.38107026436811
FCMR	-1.37745577043472
UNG	-1.37700402719111
SMARCD2	-1.37692661824539
C11orf95	-1.37656351389234
THAP4	-1.37611812144914
RIC8B	-1.37568529280446
CENPB	-1.37428980511107
SLC12A7	-1.37364951917595
ANKMY1	-1.37311609552938
MRRF	-1.37218682673432
UMPS	-1.37214499782322
NCOA3	-1.37207542047776
UBOX5	-1.37164655381261
ADAMTS7	-1.36863582415393
GLI4	-1.36801501400769
UBAC1	-1.3666912658911
TSNARE1	-1.36532642564168
MYO6	-1.36519446805169
MON1A	-1.36511262392852
XKR8	-1.36477426884145
MTFR1L	-1.36463687453288
RNF8	-1.36354375885982
ZNF304	-1.36347926987601
TRMT44	-1.3622897893047
DGKZ	-1.36054937220273
TOMM22	-1.36052397389551
PRMT9	-1.35906288685847
ZDHHC24	-1.35876684585242
USP48	-1.35760598246163
LINC02257	-1.35714486726476
BRIX1	-1.35686542236075
EIF4B	-1.35548204205052
RAD23B	-1.35503604409003
ENOSF1	-1.35145298333587
WBP11	-1.3478607745262
DNM2	-1.34714436792736
RAB10	-1.34625068986155
PSMD5	-1.34600670727665
KANSL1	-1.34532955343825
NA	-1.34387752442983
INVS	-1.3426360947335
TAF3	-1.34238355134061
AAMP	-1.34208976370676
NA	-1.34204375616991
ZNF276	-1.33948792439495
PTPN11	-1.33748638370835
SNX17	-1.33665550441243
CANT1	-1.33516457641701
EDC4	-1.33482909083965
CHUK	-1.3346413822868
PSMD6	-1.33451969295784
SIN3B	-1.33427853934793
DCAF16	-1.334256660666
TBC1D7	-1.33410912608579
D2HGDH	-1.33378274962666
GLB1	-1.33375638870209
TOX2	-1.33353884629427
OLFM1	-1.33326306856779
IGHMBP2	-1.33306317517927
CD72	-1.33233618722173
ZNF347	-1.33196937014432
ADIPOR1	-1.33164808662668
ZZZ3	-1.33122625724475
CTR9	-1.32955733287925
C20orf27	-1.3293382358347
SLC25A6	-1.32835765913066
PFDN5	-1.32729038292188
STAT5B	-1.32722717861945
RPLP0P6	-1.32428706179634
NHSL1	-1.32416819784215
OAS1	-1.32335520565253
SFXN5	-1.32159992699898
COPS9	-1.32152481458607
AP2A1	-1.32053610385449
ZC3H7A	-1.31992751063088
TP73-AS1	-1.31952062952823
BMF	-1.31777343193936
GPR89A	-1.31544785631946
CADPS2	-1.31455269220711
RXYLT1	-1.31367031224794
CARD10	-1.31219294430623
PIK3R4	-1.31140193754568
GPATCH3	-1.31137660181991
NRDC	-1.30979582357969
ZNF32	-1.30893436363677
NPR1	-1.30864600677974
NAA20	-1.30825617871755
TIGD1	-1.30825262050232
SDHAP3	-1.30661991332596
YJU2	-1.30501504513585
PRKAB1	-1.30325999047454
STAMBPL1	-1.30300319433136
WDCP	-1.30238548086603
SMG7	-1.30229480753203
OARD1	-1.30203169110237
PPFIBP1	-1.30121217630025
KIF7	-1.2999312267073
RAD9A	-1.29911622301486
THAP9-AS1	-1.29845554980114
SLC25A3	-1.29799715248763
ARHGEF4	-1.29754458568259
PEAK1	-1.2969926243593
LINS1	-1.29601399540659
PGD	-1.29464225011114
ETFBKMT	-1.29377966551341
CD63	-1.29313421830022
PDCD4-AS1	-1.29292397589547
PGAP6	-1.29259651048221
TPST1	-1.29229752065204
MAX	-1.29224370291112
RAD50	-1.29102231639161
MCRS1	-1.2905146215432
THRB	-1.28994778998339
RGS5	-1.28941464911451
BCS1L	-1.28929354206207
FAM91A1	-1.28878270432749
SC5D	-1.2878815453848
ATP2A2	-1.28739056247828
DNAJA4	-1.28705313925828
NSRP1	-1.28669080021891
CAPS	-1.28621686801597
MAP3K1	-1.28539810761895
HOMEZ	-1.28382150601089
MIF-AS1	-1.28316396970793
ANKRD13B	-1.28197248598932
ZNF542P	-1.28173906837958
CHAMP1	-1.28061625610591
SS18L1	-1.27908873713062
USP14	-1.278801849941
ACTR3B	-1.27761571958839
EGFL8	-1.27752449158885
SNHG29	-1.27751728994397
ATN1	-1.2768806122189
TMEM11	-1.27556354083794
CTSB	-1.27544077682978
RPS26	-1.27507742524478
TNFRSF10C	-1.2732407109185
FAAP24	-1.2730785301071
NA	-1.27221464976085
TTL	-1.27187483357367
FAM228B	-1.27003722733694
NRBP1	-1.26982433202409
EIF4G2	-1.26804288480828
SORD	-1.26581907882845
DBI	-1.26557314870861
LRP6	-1.26555564731126
UPF1	-1.26373486737
LETMD1	-1.26232301697253
SETD4	-1.2612209491283
C22orf39	-1.26036412592566
BBS5	-1.26002861702708
ZNF438	-1.25970909672187
CYTH2	-1.25789444857249
CNOT1	-1.25757774450709
DGCR6L	-1.25755145805728
TMEM161B-AS1	-1.25680302241882
MTREX	-1.25629522432417
DAGLB	-1.25552418621851
ARHGEF10L	-1.25524930578586
KLHL36	-1.25427008357855
POLR3A	-1.2541232100788
FEM1B	-1.2535356114492
UQCRC2	-1.25338314249948
SACM1L	-1.25273695354884
SPARCL1	-1.25268037590689
MGST3	-1.25224899453435
PTOV1-AS1	-1.25043441645581
CIZ1	-1.25042137451402
INTS12	-1.2503885873197
DYNC1I2	-1.24934084522283
RNF6	-1.24753709411108
ZNF566	-1.24668842789155
LINC00863	-1.24662532513674
PTGES2	-1.24561184923999
BIRC6	-1.24467768100485
CNOT11	-1.24321692602163
RMC1	-1.24239437915061
MIR4458HG	-1.2411396651017
IPP	-1.23900565543823
DRG1	-1.23817409779696
MST1P2	-1.2381014432561
PPT1	-1.23801285087315
CMTR2	-1.23779659674002
WDR5B	-1.23503105689519
CROCCP2	-1.23489806942806
WASL-DT	-1.23479445820342
FTLP3	-1.23445107914641
CDK15	-1.23401917968254
MAN1B1	-1.23342253254688
DMGDH	-1.23342171734036
MUC20-OT1	-1.23340388913067
THAP12	-1.23296667782048
THEM6	-1.23210016823738
ZFAT	-1.2310744471443
WDR92	-1.23036446895934
ARMH3	-1.23031419762373
EMC10	-1.23003275948237
GUCD1	-1.22970666672042
RNF13	-1.2296412911769
NCBP2AS2	-1.2292553256114
ZBTB4	-1.22888379946861
TAMM41	-1.2278775397117
CCT7	-1.22680010084679
NA	-1.22638786518771
STAT5A	-1.22591627004611
SLC31A2	-1.22411880874843
NIF3L1	-1.22392011860445
PHF20L1	-1.22198299085826
MRPS9	-1.22103345376639
RARS1	-1.21971445751299
SUMF1	-1.21965867253121
RPL36AL	-1.21892173523068
PPP2R2D	-1.21833870283047
SPAG9	-1.21598364931257
GLRX5	-1.21403740586188
MAPKAPK5	-1.21300747661111
FAM104A	-1.21202484759848
ATP5F1C	-1.2095163389559
CTSD	-1.20943849617657
PPP1R10	-1.20926592329537
PPP6R2	-1.2085053813477
TRIM62	-1.20847167854006
CUL3	-1.20831837480991
MAPK8IP1	-1.20678180395728
STX17	-1.20667913970877
MRTFB	-1.20562939153197
PRADC1	-1.20534186840632
ZNF354B	-1.20425008898404
SAP30BP	-1.20418995821577
SETD2	-1.20386017243825
EIF1AY	-1.20246876768153
LRP3	-1.20210939430744
EPN2	-1.20148112983951
RBSN	-1.20031858230612
TREX1	-1.2001643200339
SUCLG1	-1.2001010483877
WDR70	-1.19943686861847
ZNF79	-1.19935553902983
NA	-1.19586463361173
SLC14A1	-1.19527505238571
LINC01341	-1.19441853626679
DEPTOR	-1.19432911839525
MARVELD2	-1.19382954339937
BAZ1A	-1.19306333943755
THAP8	-1.19264920165237
CLUAP1	-1.19056281200242
MCU	-1.18959541093082
FAN1	-1.18914663091307
ASNSD1	-1.18898833869088
ERICH1	-1.18866709548128
SMARCD1	-1.1883600940959
TSPAN3	-1.18777750131399
ARIH1	-1.18753922950807
MRPS26	-1.18584739116005
BRPF1	-1.1847568239581
UNC50	-1.18436418630152
PCBD1	-1.1818611070332
DHRSX	-1.1817965242135
MRPS36	-1.18126311002012
PHLPP1	-1.1812031030871
TMEM168	-1.17983085139423
LUC7L	-1.1797050498307
ASH1L	-1.17921290182523
TIGD6	-1.17850899717528
SRD5A3-AS1	-1.17834090965355
CNIH1	-1.17778692297077
ZNF271P	-1.17606002595122
GPR137B	-1.17424490526538
MAP3K8	-1.17278915763712
ZNF777	-1.17255768247227
FZD6	-1.17241452752443
SNHG20	-1.17219563808477
RAB22A	-1.1719195919872
BCDIN3D	-1.17086570571908
PTP4A3	-1.17058892648374
TWIST2	-1.16931401100283
ITGA6	-1.16810802339575
EEF1A1P9	-1.16576441287243
ATG2A	-1.16554632187641
ACSF3	-1.16470103481593
TSTD2	-1.16414109648319
TRNT1	-1.16328698469361
CTCF	-1.16313687656202
CRY1	-1.16270431686584
NANP	-1.16266816424683
LRRC37A4P	-1.16266497225203
URGCP	-1.16093538318263
SP3	-1.15920370439039
BTRC	-1.15526499748655
IRF2BP2	-1.15455116369127
LINC02609	-1.15439147064623
DUBR	-1.1539390937739
PAM16	-1.15340922540043
SYNJ2BP	-1.15012420394739
TNPO2	-1.15001079607347
FUBP3	-1.14998166254237
SMARCE1	-1.14982175000817
DPY19L2	-1.1481548850517
BCL7B	-1.14704186687548
MAK16	-1.14690321904834
FAH	-1.14687135218589
ABCA6	-1.14551051997974
KCTD3	-1.14543448718384
USP33	-1.14243695379784
SNX27	-1.1410011215263
PRICKLE3	-1.14083086970561
NLRC5	-1.14058047142907
MAN2B2	-1.13891574234082
SLC9A8	-1.13876126104823
SERGEF	-1.135151773727
MAEA	-1.13463257294413
BRAP	-1.13459275331571
LEO1	-1.13364390381089
MIPEP	-1.13294025606347
NUP133	-1.13262152203611
SLC25A4	-1.13106978436106
MTCH2	-1.13099601570774
HEXD	-1.13079389597474
LINC00847	-1.12927404222309
HLA-DMA	-1.12917122405742
ZMAT2	-1.12881084732405
DDX43	-1.12873353878038
TRAF3IP1	-1.12809822130878
TRIM65	-1.12739049244454
DMAC2L	-1.12576812449099
PDPR	-1.12511022238542
CCDC22	-1.12446732031047
RNF135	-1.12425054259135
ERCC3	-1.12231113971527
SSBP3	-1.12109586526941
ABLIM3	-1.12032199809563
ARMC5	-1.12029022468617
NTMT1	-1.12000277592132
TSGA10	-1.11997199667645
NRSN2	-1.11985526395185
TAF1A	-1.1196314810566
RRP8	-1.11877529686659
ABCF3	-1.11871016124
MARS2	-1.11736043166334
MKNK2	-1.11704738304865
BPTF	-1.11615912293375
CCSER2	-1.11520076371854
SAR1B	-1.11491780954548
CITED2	-1.11377383941774
PI4KB	-1.113579003995
BCCIP	-1.11347360711731
GHITM	-1.11335779486623
OBSL1	-1.11295116021601
SOD1	-1.11215855064514
MACROH2A1	-1.11021745083532
DDX60L	-1.10825600293754
ERMP1	-1.10732956246184
CA5BP1	-1.10721656664524
UBE4A	-1.1051768872115
THTPA	-1.10462289880064
SVBP	-1.10297999918552
IQCH-AS1	-1.10222847466866
TMEM150C	-1.10162632987583
BAG3	-1.10139651047617
TYSND1	-1.10132153990365
PPP2R5D	-1.10089454608572
BEND6	-1.10000646555483
GPHN	-1.09990633532792
IRAG2	-1.09981282189703
MFF-DT	-1.09782987944927
ATRIP	-1.09750288682213
PRKY	-1.09696968136976
C5orf63	-1.09692484750268
DNAH10	-1.09650073077596
ABCA10	-1.09589945453525
TXLNGY	-1.09580908723192
CSPG4P11	-1.09563455933192
RAD51D	-1.09483380772091
VILL	-1.09388599704478
NFIC	-1.09273048562808
NDUFB10	-1.09127168745696
GTF2IP4	-1.09104630574562
ST13	-1.09096611777704
LZTR1	-1.09008047099872
EIF4E2	-1.08922275768783
POLR3C	-1.08738265237397
EGFL6	-1.08736948703419
FAM221A	-1.08564468421029
KIF9-AS1	-1.08536381316071
ZNF37A	-1.08489914114086
STRN3	-1.08448951567846
AMFR	-1.08257433607041
GAL3ST4	-1.08197144111053
NRBP2	-1.07985918236154
ILKAP	-1.07652300521625
TPM4	-1.07639827799608
EMC8	-1.07612285206485
LAMP3	-1.07253001026643
POM121	-1.07198756676266
LAMP1	-1.07163483874804
TRIM47	-1.07106996144966
IRF9	-1.07039026370203
ABHD17A	-1.07033595425355
NA	-1.0702298235463
RPA1	-1.06901005670239
HYKK	-1.06861052316809
GON4L	-1.06820413205736
TMEM222	-1.06793889356275
RALGAPA1	-1.06734003655844
TBL3	-1.0660142226487
HPS4	-1.06595730741218
NA	-1.06594566978644
SLC10A3	-1.06582998250543
TJAP1	-1.06523381041147
PCBP1-AS1	-1.06501780898683
C1R	-1.06303239372384
FAM120A	-1.06212375110323
PLPBP	-1.06210740561306
KCNIP2	-1.06160078885763
MRPS6	-1.06149404325561
SCAMP2	-1.06029039950061
EXD3	-1.05993391535226
C19orf54	-1.05978330374455
LRRC58	-1.0594651088661
MICOS10	-1.05693184320999
DOLPP1	-1.05651334758543
NOM1	-1.05388312232803
STRADA	-1.05303283803038
LENG8	-1.05267742463165
NA	-1.05216026514339
MTERF4	-1.05128602243038
CAND2	-1.05082957924301
ZFAND2B	-1.05070515714083
SAMD8	-1.05068440661308
AP1G1	-1.04778623930224
METTL2B	-1.04664046836536
PCDH7	-1.04653900225039
CUL4B	-1.0465101464842
SLC25A1	-1.04637128885305
PDE3A	-1.04628345355577
PCDHGB6	-1.0458332023748
CHMP6	-1.04523014307796
PDZD8	-1.04356396145825
ATP6V1D	-1.04269442884241
ZNF252P	-1.04141302250371
SDC2	-1.04114142728928
SLC2A11	-1.04071189817703
CYCS	-1.03949485689471
SNU13	-1.03941523112902
ZDHHC23	-1.03875642882394
GALNT1	-1.03840047248702
SRBD1	-1.03806481362586
CASKIN2	-1.03799893608913
NRDE2	-1.03672321279344
RPS19BP1	-1.03656180161021
ETV6	-1.03554404277498
ACOT11	-1.03482296977052
LRRC43	-1.03476728297919
ZNF471	-1.03458769779904
LRRC27	-1.03425576430428
ZC3HC1	-1.03372098993974
RAB4B	-1.0331482524582
COMMD1	-1.03194121213727
MPRIP	-1.03150049496243
NOP53	-1.03107083296456
CHD4	-1.03090202745438
MGAT2	-1.02930102809634
KAT7	-1.02845466074666
CHERP	-1.02812412590405
SEMA4A	-1.02801539298139
BTBD9	-1.02778032297604
NA	-1.02764178722381
TOE1	-1.02746634779112
ALKBH8	-1.02663408373222
HUS1	-1.02564425783716
LINC00511	-1.02525700889846
DNAJC2	-1.02451908035212
LGALSL	-1.0236330203472
CARNMT1	-1.02356641330624
KRT8	-1.02221625967199
SMIM19	-1.02213269404725
CDV3	-1.02190855077566
FBXL19-AS1	-1.02190526971332
PSAP	-1.02152051010367
NA	-1.02096582288882
KLHL15	-1.0204944609934
SBNO1	-1.0203880591528
ZFAND4	-1.02025926796708
AHCY	-1.01904361273641
TOR1B	-1.01887314380382
TDRD3	-1.01845748647249
RFK	-1.01739640345064
RNF168	-1.01555232441449
DCTN2	-1.01538131199632
ZNF580	-1.01534839009706
ANXA2R	-1.0142768798334
TTLL4	-1.01385687148956
SET	-1.01313263968709
C2orf76	-1.01276936650238
TMEM63B	-1.01265122180096
CDK12	-1.01224219207343
COPS4	-1.01211873815686
LRRC14	-1.01162125603087
HLCS	-1.01019047894696
FOXN3-AS1	-1.01013660976763
PROSER3	-1.00962189501289
ENGASE	-1.00810460444882
PSMC2	-1.00753349158252
SNHG9	-1.0066888187551
ZNF574	-1.00634009785618
SHTN1	-1.00614053927184
AK9	-1.0058811846934
MICU1	-1.00575269130392
CRLF3	-1.0055114063387
AMD1	-1.00524084959721
SMYD4	-1.00445927527903
DAG1	-1.00436570474621
POLR2J4	-1.00233181726244
ILVBL	-1.00176599558888
TMPPE	-1.00115157450931
DGCR8	-1.00039346674499
SLC25A19	-1.00008881410653
FOXD2-AS1	-0.999920845821494
KLF11	-0.999725652405285
EGR1	-0.999642503066157
ELOF1	-0.999559628683956
NA	-0.997108393001856
CLP1	-0.996723743623364
PUS3	-0.99663295420034
SLC26A6	-0.996407584703137
ZBED4	-0.996101378438515
RAB31	-0.995969937164494
GBF1	-0.995081418304065
ARL2	-0.994629883461211
RBP1	-0.993773900791014
DICER1	-0.993647854505436
GOT1	-0.993557131266447
DNAAF5	-0.992054200197131
PRKAA1	-0.990760933952745
TRIM4	-0.988919704585037
PPP2R5C	-0.988843636879233
TUBGCP6	-0.988592191848168
ZMYND11	-0.988391725757043
AFG1L	-0.986827043285635
FAM86C1P	-0.985029982747758
RIMS3	-0.984666470749066
RPL26P6	-0.98335758568562
JAK1	-0.982466509891719
ARHGEF18	-0.981055240400225
ABHD14A	-0.980897148069384
TRIP12	-0.980156588605737
VAPB	-0.980084687745129
FBXO9	-0.978273196548559
ZNRF2	-0.978216496011145
LIPT1	-0.977997416398514
SNUPN	-0.977680852280503
C3orf14	-0.977351320481853
ANO10	-0.977241489872605
GCC1	-0.977087933600763
MAST4	-0.976751305907138
NA	-0.976392597087968
COX6B1	-0.976261222304399
RPL3P4	-0.972779703042325
HK2-DT	-0.972698155117426
C1orf56	-0.972378945711201
NLK	-0.971990195191404
CASP6	-0.971124908383815
GTPBP1	-0.969492834701512
VPS37A	-0.96891492078754
LCMT2	-0.968511105835091
ATF7IP2	-0.968322343194858
TSSK3	-0.968178449175115
CPNE3	-0.967978029236907
PEF1	-0.96736197990009
LBX2	-0.966533805374837
CEP19	-0.965556155853591
ZNF232-AS1	-0.96458716446451
DNMBP	-0.96395937237047
FMOD	-0.963897402223513
TOR2A	-0.963350580216949
COPS3	-0.963290494338553
KIAA1549	-0.962493530286225
CCDC66	-0.961194303107432
CNTNAP1	-0.96104822533742
CYP51A1	-0.960663784229434
USP3	-0.960614264771878
PRKAR1A	-0.959301193136542
PARN	-0.958618921282545
HIF3A	-0.957632114437113
SYNJ1	-0.956850208757429
ACOX2	-0.956332107027413
PRPF40B	-0.95494707747449
C3orf33	-0.954427627069838
EMP1	-0.954017333090947
MIATNB	-0.952921470763012
KDM7A	-0.951786472068707
KIAA1671	-0.951254613794903
APTR	-0.950491125569162
POLR2F	-0.950390814939605
IBA57	-0.949248968565411
CASP9	-0.948864728231587
EXOSC7	-0.948543529133364
TMA7	-0.947533924534514
NETO2	-0.946840610251854
ZNF844	-0.944755121331614
RPF1	-0.944678326731511
KLHL9	-0.944436995580004
SRSF2	-0.943623490945475
PRCP	-0.942731065057126
VTI1B	-0.942264253627502
GSS	-0.941875319961226
RNF114	-0.941666547098943
STK32C	-0.941651718578177
